8.006010E+0	7.726837E+1	1.009514E+5	8.698600E+0
8.006010E+0	7.726837E+1	1.009514E+5	8.717000E+0
8.008113E+0	7.726493E+1	1.009514E+5	8.859800E+0
8.000178E+0	7.728904E+1	1.009514E+5	8.767900E+0
8.000178E+0	7.728904E+1	1.009514E+5	8.767900E+0
8.006759E+0	7.734518E+1	1.009514E+5	8.774900E+0
8.004142E+0	7.723610E+1	1.009514E+5	8.874400E+0
8.004142E+0	7.723610E+1	1.009514E+5	8.767900E+0
8.001594E+0	7.732406E+1	1.009514E+5	8.767900E+0
8.007387E+0	7.737368E+1	1.009514E+5	8.573400E+0
8.007387E+0	7.737368E+1	1.009514E+5	8.611600E+0
8.006724E+0	7.736767E+1	1.009514E+5	8.850900E+0
8.003102E+0	7.737391E+1	1.009514E+5	8.850900E+0
8.001303E+0	7.736931E+1	1.009514E+5	8.612200E+0
8.001303E+0	7.736931E+1	1.009514E+5	8.707100E+0
8.008307E+0	7.737254E+1	1.009514E+5	8.913000E+0
8.010872E+0	7.736980E+1	1.009514E+5	8.913000E+0
8.010872E+0	7.736980E+1	1.009514E+5	8.717000E+0
8.003828E+0	7.737261E+1	1.009514E+5	8.722600E+0
8.000589E+0	7.737105E+1	1.009514E+5	8.751300E+0
8.000589E+0	7.737105E+1	1.009514E+5	8.751300E+0
7.999229E+0	7.737123E+1	1.009514E+5	8.863600E+0
7.998932E+0	7.740391E+1	1.009514E+5	8.898800E+0
7.996830E+0	7.748832E+1	1.009514E+5	8.756000E+0
7.996830E+0	7.748832E+1	1.009514E+5	8.756000E+0
7.998795E+0	7.743823E+1	1.009514E+5	8.712700E+0
7.998795E+0	7.743823E+1	1.009514E+5	8.863900E+0
8.005433E+0	7.741373E+1	1.009514E+5	8.893600E+0
8.001749E+0	7.749196E+1	1.009514E+5	8.893600E+0
