2.077843E+0	7.288850E+1	1.009514E+5	5.891400E+0
2.077843E+0	7.288850E+1	1.009514E+5	5.892200E+0
2.077666E+0	7.284025E+1	1.009514E+5	5.892200E+0
2.076615E+0	7.276952E+1	1.009514E+5	5.903100E+0
2.076615E+0	7.276952E+1	1.009514E+5	5.892100E+0
2.075981E+0	7.277269E+1	1.009514E+5	5.888500E+0
2.078660E+0	7.284853E+1	1.009514E+5	5.888500E+0
2.076518E+0	7.279938E+1	1.009514E+5	5.888400E+0
2.076518E+0	7.279938E+1	1.009514E+5	5.910200E+0
2.072856E+0	7.289969E+1	1.009514E+5	5.913000E+0
2.072856E+0	7.289969E+1	1.009514E+5	5.913000E+0
2.073999E+0	7.281337E+1	1.009514E+5	5.887900E+0
2.077575E+0	7.282332E+1	1.009514E+5	5.908600E+0
2.076358E+0	7.278757E+1	1.009514E+5	5.897700E+0
2.076358E+0	7.278757E+1	1.009514E+5	5.897700E+0
2.078249E+0	7.275816E+1	1.009514E+5	5.909700E+0
2.076209E+0	7.286096E+1	1.009514E+5	5.917900E+0
2.076209E+0	7.286096E+1	1.009514E+5	5.951200E+0
2.074850E+0	7.286543E+1	1.009514E+5	5.951200E+0
2.076666E+0	7.286967E+1	1.009514E+5	5.891400E+0
2.076666E+0	7.286967E+1	1.009514E+5	5.904400E+0
2.076952E+0	7.286679E+1	1.009514E+5	5.887800E+0
2.078123E+0	7.286728E+1	1.009514E+5	5.887800E+0
2.076615E+0	7.279774E+1	1.009514E+5	5.901700E+0
2.076615E+0	7.279774E+1	1.009514E+5	5.879700E+0
2.077620E+0	7.287538E+1	1.009514E+5	5.874600E+0
2.077746E+0	7.285912E+1	1.009514E+5	5.874600E+0
2.077746E+0	7.285912E+1	1.009514E+5	5.908800E+0
2.075016E+0	7.287333E+1	1.009514E+5	5.929800E+0
