6.535194E+0	7.646505E+1	1.009514E+5	8.831400E+0
6.546739E+0	7.646941E+1	1.009514E+5	8.913700E+0
6.535908E+0	7.646642E+1	1.009514E+5	8.917300E+0
6.535908E+0	7.646642E+1	1.009514E+5	8.917300E+0
6.548447E+0	7.646867E+1	1.009514E+5	8.782400E+0
6.548447E+0	7.646867E+1	1.009514E+5	8.862800E+0
6.551898E+0	7.646762E+1	1.009514E+5	8.862800E+0
6.545380E+0	7.646843E+1	1.009514E+5	8.692900E+0
6.545380E+0	7.646843E+1	1.009514E+5	8.875800E+0
6.538547E+0	7.646901E+1	1.009514E+5	8.877400E+0
6.539650E+0	7.653870E+1	1.009514E+5	8.877400E+0
6.539650E+0	7.653870E+1	1.009514E+5	8.888600E+0
6.538536E+0	7.650148E+1	1.009514E+5	8.694800E+0
6.538747E+0	7.653830E+1	1.009514E+5	8.913700E+0
6.538747E+0	7.653830E+1	1.009514E+5	8.913700E+0
6.539701E+0	7.653285E+1	1.009514E+5	9.001000E+0
6.537793E+0	7.658960E+1	1.009514E+5	9.061000E+0
6.538365E+0	7.655478E+1	1.009514E+5	9.065600E+0
6.538365E+0	7.655478E+1	1.009514E+5	9.065600E+0
6.536079E+0	7.658070E+1	1.009514E+5	8.766500E+0
6.538045E+0	7.656356E+1	1.009514E+5	8.549700E+0
6.538045E+0	7.656356E+1	1.009514E+5	8.932700E+0
6.545722E+0	7.657555E+1	1.009514E+5	8.932700E+0
6.540998E+0	7.656803E+1	1.009514E+5	8.956600E+0
6.540998E+0	7.656803E+1	1.009514E+5	8.888700E+0
6.535228E+0	7.657357E+1	1.009514E+5	8.987100E+0
6.536874E+0	7.656941E+1	1.009514E+5	8.987100E+0
6.539610E+0	7.657118E+1	1.009514E+5	9.022100E+0
6.539610E+0	7.657118E+1	1.009514E+5	8.593800E+0
6.540952E+0	7.657019E+1	1.009514E+5	8.785400E+0
