1.447932E+1	8.936537E+1	9.933822E+4	1.182110E+1
1.448106E+1	8.939070E+1	9.933822E+4	1.168210E+1
1.447478E+1	8.937389E+1	9.933822E+4	1.168210E+1
1.447297E+1	8.938883E+1	9.933822E+4	1.175880E+1
1.447297E+1	8.938883E+1	9.933822E+4	1.154130E+1
1.448080E+1	8.945292E+1	9.933822E+4	1.156840E+1
1.448080E+1	8.945292E+1	9.933822E+4	1.156840E+1
1.447289E+1	8.941362E+1	9.933822E+4	1.184340E+1
1.447815E+1	8.950792E+1	9.933822E+4	1.165270E+1
1.447186E+1	8.946096E+1	9.933822E+4	1.169660E+1
1.447186E+1	8.946096E+1	9.933822E+4	1.169660E+1
1.447650E+1	8.949356E+1	9.933822E+4	1.155200E+1
1.446365E+1	8.947066E+1	9.933822E+4	1.179050E+1
1.446365E+1	8.947066E+1	9.933822E+4	1.173140E+1
1.446923E+1	8.948846E+1	9.933822E+4	1.173140E+1
1.446518E+1	8.955031E+1	9.933822E+4	1.156170E+1
1.446518E+1	8.955031E+1	9.933822E+4	1.174460E+1
1.446705E+1	8.951635E+1	9.933822E+4	1.160630E+1
1.446808E+1	8.961287E+1	9.933822E+4	1.160630E+1
1.446608E+1	8.964298E+1	9.933822E+4	1.156400E+1
1.446608E+1	8.964298E+1	9.933822E+4	1.159230E+1
1.447201E+1	8.962646E+1	9.933822E+4	1.187490E+1
1.446262E+1	8.970424E+1	9.933822E+4	1.187490E+1
1.446262E+1	8.970424E+1	9.933822E+4	1.166260E+1
1.446923E+1	8.963392E+1	9.933822E+4	1.172620E+1
1.447558E+1	8.963997E+1	9.933822E+4	1.166940E+1
1.446977E+1	8.962600E+1	9.933822E+4	1.169840E+1
1.446977E+1	8.962600E+1	9.933822E+4	1.169840E+1
1.447454E+1	8.964760E+1	9.933822E+4	1.165880E+1
