1.492634E+1	9.020185E+1	9.933822E+4	1.188140E+1
1.492634E+1	9.020185E+1	9.933822E+4	1.188140E+1
1.493114E+1	9.016477E+1	9.933822E+4	1.184120E+1
1.492377E+1	9.019298E+1	9.933822E+4	1.192340E+1
1.492377E+1	9.019298E+1	9.933822E+4	1.193690E+1
1.492966E+1	9.017266E+1	9.933822E+4	1.193690E+1
1.493147E+1	9.018660E+1	9.933822E+4	1.194890E+1
1.493147E+1	9.018660E+1	9.933822E+4	1.188060E+1
1.494053E+1	9.017677E+1	9.933822E+4	1.189910E+1
1.492010E+1	9.021071E+1	9.933822E+4	1.189910E+1
1.492290E+1	9.029731E+1	9.933822E+4	1.208770E+1
1.492290E+1	9.029731E+1	9.933822E+4	1.222250E+1
1.492411E+1	9.026507E+1	9.933822E+4	1.197220E+1
1.492411E+1	9.026507E+1	9.933822E+4	1.197220E+1
1.492742E+1	9.029023E+1	9.933822E+4	1.174740E+1
1.492169E+1	9.027392E+1	9.933822E+4	1.174670E+1
1.492522E+1	9.028484E+1	9.933822E+4	1.185300E+1
1.492522E+1	9.028484E+1	9.933822E+4	1.185300E+1
1.491611E+1	9.033448E+1	9.933822E+4	1.187940E+1
1.491937E+1	9.032722E+1	9.933822E+4	1.184250E+1
1.491937E+1	9.032722E+1	9.933822E+4	1.186340E+1
1.492678E+1	9.034507E+1	9.933822E+4	1.186340E+1
1.493115E+1	9.034035E+1	9.933822E+4	1.177770E+1
1.493115E+1	9.034035E+1	9.933822E+4	1.190060E+1
1.492935E+1	9.040378E+1	9.933822E+4	1.192520E+1
1.492284E+1	9.037262E+1	9.933822E+4	1.192520E+1
1.491876E+1	9.048705E+1	9.933822E+4	1.183400E+1
1.491876E+1	9.048705E+1	9.933822E+4	1.200440E+1
1.491071E+1	9.047188E+1	9.933822E+4	1.203310E+1
